Record Length,1.024000e+03,,          0.00000, -43.78970,
Sample Interval,1.233033e+01,,         12.33033, -46.98970,
Trigger Point,0.000000000000e+00,,         24.66067, -59.78970,
,,,         36.99100, -63.78970,
,,,         49.32134, -63.78970,
,,,         61.65167, -63.78970,
Source,MATH,,         73.98201, -59.78970,
Vertical Units,dB,,         86.31234, -58.58970,
Vertical Scale,1.000000e+01,,         98.64268, -63.78970,
Vertical Offset,0.000000e+00,,        110.97301, -72.58970,
Horizontal Units,Hz,,        123.30335, -59.78970,
Horizontal Scale,1.262626e+03,,        135.63368, -60.98970,
Pt Fmt,Y,,        147.96402, -68.58970,
Yzero,-4.698970e+01,,        160.29435, -62.58970,
Probe Atten,0.000000e+00,,        172.62468, -58.98970,
Firmware Version,FV:v6.08,,        184.95502, -58.18970,
,,,197.28535, -62.18970,
,,,209.61568, -56.98970,
,,,221.94601, -55.78970,
,,,234.27634, -56.98970,
,,,246.60667, -55.78970,
,,,258.93700, -52.18970,
,,,271.26733, -52.18970,
,,,283.59766, -53.38970,
,,,295.92799, -51.78970,
,,,308.25832, -51.78970,
,,,320.58865, -54.58970,
,,,332.91898, -55.38970,
,,,345.24931, -54.18970,
,,,357.57964, -55.38970,
,,,369.90997, -58.98970,
,,,382.24030, -56.98970,
,,,394.57063, -54.98970,
,,,406.90096, -56.98970,
,,,419.23129, -60.58970,
,,,431.56162, -56.98970,
,,,443.89195, -56.18970,
,,,456.22228, -60.18970,
,,,468.55261, -64.98970,
,,,480.88294, -58.98970,
,,,493.21327, -56.98970,
,,,505.54360, -59.38970,
,,,517.87393, -62.18970,
,,,530.20426, -57.78970,
,,,542.53459, -56.58970,
,,,554.86492, -59.78970,
,,,567.19525, -60.18970,
,,,579.52558, -56.58970,
,,,591.85591, -56.98970,
,,,604.18624, -60.98970,
,,,616.51657, -58.98970,
,,,628.84690, -55.78970,
,,,641.17723, -57.38970,
,,,653.50756, -60.58970,
,,,665.83789, -56.58970,
,,,678.16822, -55.38970,
,,,690.49855, -59.78970,
,,,702.82888, -61.78970,
,,,715.15921, -57.78970,
,,,727.48954, -59.78970,
,,,739.81987, -72.98970,
,,,752.15020, -66.58970,
,,,764.48053, -65.38970,
,,,776.81086, -62.18970,
,,,789.14119, -60.98970,
,,,801.47152, -64.58970,
,,,813.80185, -56.58970,
,,,826.13218, -54.18970,
,,,838.46251, -56.98970,
,,,850.79284, -56.58970,
,,,863.12317, -52.98970,
,,,875.45350, -53.38970,
,,,887.78383, -58.18970,
,,,900.11416, -55.38970,
,,,912.44449, -54.18970,
,,,924.77482, -56.18970,
,,,937.10515, -58.98970,
,,,949.43548, -54.58970,
,,,961.76581, -52.58970,
,,,974.09614, -54.18970,
,,,986.42647, -54.58970,
,,,998.75680, -50.58970,
,,,1011.08713, -49.38970,
,,,1023.41746, -51.38970,
,,,1035.74779, -50.58970,
,,,1048.07812, -49.38970,
,,,1060.40845, -51.38970,
,,,1072.73878, -52.98970,
,,,1085.06911, -50.98970,
,,,1097.39944, -51.78970,
,,,1109.72977, -56.58970,
,,,1122.06010, -55.38970,
,,,1134.39043, -52.18970,
,,,1146.72076, -53.38970,
,,,1159.05109, -59.78970,
,,,1171.38142, -55.78970,
,,,1183.71175, -52.18970,
,,,1196.04208, -53.78970,
,,,1208.37241, -60.58970,
,,,1220.70274, -55.38970,
,,,1233.03307, -52.18970,
,,,1245.36340, -54.98970,
,,,1257.69373, -57.38970,
,,,1270.02406, -52.18970,
,,,1282.35439, -51.78970,
,,,1294.68472, -56.98970,
,,,1307.01505, -53.38970,
,,,1319.34538, -51.78970,
,,,1331.67571, -58.18970,
,,,1344.00604, -57.78970,
,,,1356.33637, -53.38970,
,,,1368.66670, -59.38970,
,,,1380.99703, -61.38970,
,,,1393.32736, -54.98970,
,,,1405.65769, -61.38970,
,,,1417.98802, -58.58970,
,,,1430.31835, -53.78970,
,,,1442.64868, -59.38970,
,,,1454.97901, -62.98970,
,,,1467.30934, -56.98970,
,,,1479.63967, -61.78970,
,,,1491.97000, -62.98970,
,,,1504.30033, -63.78970,
,,,1516.63066, -65.38970,
,,,1528.96099, -56.18970,
,,,1541.29132, -57.78970,
,,,1553.62165, -61.78970,
,,,1565.95198, -53.38970,
,,,1578.28231, -53.78970,
,,,1590.61264, -61.38970,
,,,1602.94297, -55.38970,
,,,1615.27330, -52.98970,
,,,1627.60363, -57.78970,
,,,1639.93396, -60.18970,
,,,1652.26429, -55.38970,
,,,1664.59462, -58.58970,
,,,1676.92495, -68.18970,
,,,1689.25528, -59.38970,
,,,1701.58561, -59.78970,
,,,1713.91594, -66.58970,
,,,1726.24627, -65.78970,
,,,1738.57660, -61.38970,
,,,1750.90693, -58.98970,
,,,1763.23726, -60.58970,
,,,1775.56759, -72.18970,
,,,1787.89792, -60.98970,
,,,1800.22825, -58.18970,
,,,1812.55858, -61.38970,
,,,1824.88891, -64.18970,
,,,1837.21924, -58.18970,
,,,1849.54957, -56.98970,
,,,1861.87990, -59.78970,
,,,1874.21023, -64.58970,
,,,1886.54056, -56.98970,
,,,1898.87089, -54.98970,
,,,1911.20122, -59.78970,
,,,1923.53155, -68.18970,
,,,1935.86188, -57.38970,
,,,1948.19221, -58.18970,
,,,1960.52254, -78.98970,
,,,1972.85287, -58.98970,
,,,1985.18320, -56.58970,
,,,1997.51353, -61.78970,
,,,2009.84386, -62.58970,
,,,2022.17419, -55.38970,
,,,2034.50452, -55.78970,
,,,2046.83485, -62.18970,
,,,2059.16518, -59.78970,
,,,2071.49551, -56.18970,
,,,2083.82584, -57.78970,
,,,2096.15617, -65.78970,
,,,2108.48650, -62.18970,
,,,2120.81683, -61.78970,
,,,2133.14716, -83.78970,
,,,2145.47749, -60.58970,
,,,2157.80782, -58.98970,
,,,2170.13815, -60.98970,
,,,2182.46848, -54.18970,
,,,2194.79881, -52.18970,
,,,2207.12914, -54.58970,
,,,2219.45947, -52.18970,
,,,2231.78980, -49.38970,
,,,2244.12013, -50.18970,
,,,2256.45046, -48.58970,
,,,2268.78079, -45.78970,
,,,2281.11112, -44.58970,
,,,2293.44145, -42.98970,
,,,2305.77178, -37.78970,
,,,2318.10211, -32.18970,
,,,2330.43244, -29.38970,
,,,2342.76277, -30.58970,
,,,2355.09310, -35.78970,
,,,2367.42343, -42.98970,
,,,2379.75376, -44.18970,
,,,2392.08409, -47.38970,
,,,2404.41442, -49.38970,
,,,2416.74475, -50.58970,
,,,2429.07508, -52.58970,
,,,2441.40541, -54.18970,
,,,2453.73574, -55.38970,
,,,2466.06607, -58.18970,
,,,2478.39640, -56.98970,
,,,2490.72673, -55.38970,
,,,2503.05706, -56.98970,
,,,2515.38739, -58.18970,
,,,2527.71772, -56.18970,
,,,2540.04805, -56.58970,
,,,2552.37838, -58.98970,
,,,2564.70871, -57.78970,
,,,2577.03904, -56.18970,
,,,2589.36937, -56.58970,
,,,2601.69970, -57.78970,
,,,2614.03003, -59.38970,
,,,2626.36036, -58.18970,
,,,2638.69069, -58.18970,
,,,2651.02102, -59.78970,
,,,2663.35135, -58.98970,
,,,2675.68168, -57.38970,
,,,2688.01201, -58.98970,
,,,2700.34234, -62.18970,
,,,2712.67267, -62.58970,
,,,2725.00300, -63.78970,
,,,2737.33333, -64.58970,
,,,2749.66366, -66.18970,
,,,2761.99399, -70.18970,
,,,2774.32432, -68.98970,
,,,2786.65465, -71.38970,
,,,2798.98498, -68.18970,
,,,2811.31531, -62.98970,
,,,2823.64564, -60.58970,
,,,2835.97597, -61.38970,
,,,2848.30630, -61.38970,
,,,2860.63663, -59.38970,
,,,2872.96696, -60.98970,
,,,2885.29729, -66.58970,
,,,2897.62762, -64.58970,
,,,2909.95795, -62.98970,
,,,2922.28828, -65.38970,
,,,2934.61861, -65.78970,
,,,2946.94894, -63.78970,
,,,2959.27927, -62.98970,
,,,2971.60960, -62.98970,
,,,2983.93993, -61.78970,
,,,2996.27026, -62.18970,
,,,3008.60059, -58.98970,
,,,3020.93092, -58.58970,
,,,3033.26125, -62.18970,
,,,3045.59158, -59.78970,
,,,3057.92191, -56.58970,
,,,3070.25224, -60.18970,
,,,3082.58257, -70.18970,
,,,3094.91290, -58.98970,
,,,3107.24323, -58.98970,
,,,3119.57356, -67.38970,
,,,3131.90389, -60.18970,
,,,3144.23422, -57.78970,
,,,3156.56455, -60.98970,
,,,3168.89488, -60.58970,
,,,3181.22521, -51.38970,
,,,3193.55554, -59.38970,
,,,3205.88587, -63.78970,
,,,3218.21620, -61.38970,
,,,3230.54653, -56.18970,
,,,3242.87686, -56.18970,
,,,3255.20719, -62.58970,
,,,3267.53752, -56.18970,
,,,3279.86785, -52.98970,
,,,3292.19818, -56.18970,
,,,3304.52851, -61.78970,
,,,3316.85884, -53.78970,
,,,3329.18917, -53.38970,
,,,3341.51950, -57.38970,
,,,3353.84983, -56.58970,
,,,3366.18016, -53.38970,
,,,3378.51049, -53.78970,
,,,3390.84082, -57.38970,
,,,3403.17115, -56.18970,
,,,3415.50148, -53.38970,
,,,3427.83181, -52.98970,
,,,3440.16214, -57.38970,
,,,3452.49247, -56.58970,
,,,3464.82280, -52.58970,
,,,3477.15313, -54.18970,
,,,3489.48346, -61.38970,
,,,3501.81379, -54.98970,
,,,3514.14412, -53.38970,
,,,3526.47445, -58.98970,
,,,3538.80478, -58.98970,
,,,3551.13511, -54.18970,
,,,3563.46544, -56.98970,
,,,3575.79577, -59.78970,
,,,3588.12610, -56.98970,
,,,3600.45643, -57.38970,
,,,3612.78676, -55.78970,
,,,3625.11709, -56.58970,
,,,3637.44742, -58.58970,
,,,3649.77775, -55.78970,
,,,3662.10808, -54.58970,
,,,3674.43841, -60.98970,
,,,3686.76874, -58.18970,
,,,3699.09907, -53.78970,
,,,3711.42940, -56.58970,
,,,3723.75973, -62.18970,
,,,3736.09006, -55.38970,
,,,3748.42039, -54.58970,
,,,3760.75072, -58.98970,
,,,3773.08105, -61.38970,
,,,3785.41138, -57.78970,
,,,3797.74171, -56.98970,
,,,3810.07204, -59.78970,
,,,3822.40237, -65.78970,
,,,3834.73270, -59.38970,
,,,3847.06303, -58.98970,
,,,3859.39336, -66.98970,
,,,3871.72369, -59.38970,
,,,3884.05402, -54.98970,
,,,3896.38435, -56.98970,
,,,3908.71468, -67.38970,
,,,3921.04501, -56.18970,
,,,3933.37534, -54.18970,
,,,3945.70567, -58.98970,
,,,3958.03600, -60.58970,
,,,3970.36633, -54.98970,
,,,3982.69666, -54.98970,
,,,3995.02699, -60.98970,
,,,4007.35732, -58.58970,
,,,4019.68765, -54.98970,
,,,4032.01798, -56.58970,
,,,4044.34831, -60.58970,
,,,4056.67864, -54.98970,
,,,4069.00897, -52.98970,
,,,4081.33930, -55.78970,
,,,4093.66963, -58.18970,
,,,4105.99996, -53.38970,
,,,4118.33029, -52.98970,
,,,4130.66062, -55.38970,
,,,4142.99095, -55.38970,
,,,4155.32128, -52.98970,
,,,4167.65161, -53.78970,
,,,4179.98194, -56.98970,
,,,4192.31227, -55.38970,
,,,4204.64260, -53.78970,
,,,4216.97293, -54.58970,
,,,4229.30326, -55.38970,
,,,4241.63359, -54.58970,
,,,4253.96392, -53.78970,
,,,4266.29425, -54.98970,
,,,4278.62458, -56.98970,
,,,4290.95491, -55.78970,
,,,4303.28524, -56.18970,
,,,4315.61557, -60.18970,
,,,4327.94590, -59.38970,
,,,4340.27623, -57.38970,
,,,4352.60656, -59.78970,
,,,4364.93689, -58.98970,
,,,4377.26722, -56.58970,
,,,4389.59755, -57.78970,
,,,4401.92788, -56.58970,
,,,4414.25821, -54.18970,
,,,4426.58854, -55.78970,
,,,4438.91887, -56.18970,
,,,4451.24920, -53.78970,
,,,4463.57953, -54.98970,
,,,4475.90986, -56.98970,
,,,4488.24019, -54.98970,
,,,4500.57052, -55.38970,
,,,4512.90085, -56.98970,
,,,4525.23118, -56.58970,
,,,4537.56151, -56.98970,
,,,4549.89184, -58.18970,
,,,4562.22217, -57.38970,
,,,4574.55250, -57.78970,
,,,4586.88283, -59.78970,
,,,4599.21316, -58.58970,
,,,4611.54349, -58.98970,
,,,4623.87382, -61.78970,
,,,4636.20415, -58.98970,
,,,4648.53448, -59.78970,
,,,4660.86481, -61.38970,
,,,4673.19514, -57.38970,
,,,4685.52547, -56.98970,
,,,4697.85580, -60.18970,
,,,4710.18613, -58.58970,
,,,4722.51646, -57.38970,
,,,4734.84679, -58.18970,
,,,4747.17712, -58.58970,
,,,4759.50745, -57.78970,
,,,4771.83778, -58.58970,
,,,4784.16811, -61.38970,
,,,4796.49844, -59.38970,
,,,4808.82877, -59.38970,
,,,4821.15910, -63.38970,
,,,4833.48943, -62.98970,
,,,4845.81976, -62.18970,
,,,4858.15009, -65.78970,
,,,4870.48042, -65.38970,
,,,4882.81075, -66.58970,
,,,4895.14108, -65.78970,
,,,4907.47141, -62.58970,
,,,4919.80174, -64.98970,
,,,4932.13207, -63.78970,
,,,4944.46240, -60.98970,
,,,4956.79273, -62.18970,
,,,4969.12306, -66.18970,
,,,4981.45339, -64.98970,
,,,4993.78372, -60.58970,
,,,5006.11405, -60.58970,
,,,5018.44438, -62.98970,
,,,5030.77471, -60.98970,
,,,5043.10504, -58.58970,
,,,5055.43537, -58.58970,
,,,5067.76570, -60.98970,
,,,5080.09603, -59.38970,
,,,5092.42636, -57.38970,
,,,5104.75669, -57.38970,
,,,5117.08702, -56.98970,
,,,5129.41735, -54.98970,
,,,5141.74768, -54.58970,
,,,5154.07801, -55.38970,
,,,5166.40834, -53.78970,
,,,5178.73867, -51.38970,
,,,5191.06900, -50.98970,
,,,5203.39933, -51.78970,
,,,5215.72966, -51.38970,
,,,5228.05999, -51.78970,
,,,5240.39032, -57.38970,
,,,5252.72065, -63.38970,
,,,5265.05098, -58.58970,
,,,5277.38131, -62.58970,
,,,5289.71164, -72.18970,
,,,5302.04197, -64.18970,
,,,5314.37230, -62.58970,
,,,5326.70263, -64.98970,
,,,5339.03296, -64.98970,
,,,5351.36329, -59.78970,
,,,5363.69362, -59.38970,
,,,5376.02395, -66.18970,
,,,5388.35428, -62.18970,
,,,5400.68461, -57.78970,
,,,5413.01494, -59.78970,
,,,5425.34527, -66.98970,
,,,5437.67560, -60.18970,
,,,5450.00593, -58.18970,
,,,5462.33626, -62.98970,
,,,5474.66659, -63.78970,
,,,5486.99692, -58.18970,
,,,5499.32725, -60.18970,
,,,5511.65758, -63.38970,
,,,5523.98791, -58.58970,
,,,5536.31824, -56.98970,
,,,5548.64857, -58.18970,
,,,5560.97890, -60.18970,
,,,5573.30923, -58.58970,
,,,5585.63956, -56.98970,
,,,5597.96989, -58.18970,
,,,5610.30022, -62.58970,
,,,5622.63055, -60.18970,
,,,5634.96088, -58.18970,
,,,5647.29121, -61.38970,
,,,5659.62154, -65.38970,
,,,5671.95187, -63.78970,
,,,5684.28220, -62.98970,
,,,5696.61253, -65.78970,
,,,5708.94286, -70.98970,
,,,5721.27319, -64.18970,
,,,5733.60352, -63.78970,
,,,5745.93385, -71.78970,
,,,5758.26418, -69.38970,
,,,5770.59451, -62.58970,
,,,5782.92484, -64.58970,
,,,5795.25517, -80.58970,
,,,5807.58550, -62.98970,
,,,5819.91583, -62.18970,
,,,5832.24616, -69.38970,
,,,5844.57649, -64.18970,
,,,5856.90682, -58.58970,
,,,5869.23715, -60.18970,
,,,5881.56748, -65.38970,
,,,5893.89781, -58.58970,
,,,5906.22814, -56.58970,
,,,5918.55847, -59.78970,
,,,5930.88880, -60.98970,
,,,5943.21913, -56.58970,
,,,5955.54946, -56.98970,
,,,5967.87979, -60.58970,
,,,5980.21012, -57.78970,
,,,5992.54045, -56.18970,
,,,6004.87078, -58.58970,
,,,6017.20111, -58.98970,
,,,6029.53144, -56.98970,
,,,6041.86177, -57.78970,
,,,6054.19210, -58.58970,
,,,6066.52243, -57.38970,
,,,6078.85276, -57.78970,
